6.0484 	INFO 	Loaded monitor calibration from ['2024_08_16 01:13']
109.8791 	DATA 	Keypress: space
109.8904 	EXP 	polygon: autoDraw = False
109.8904 	EXP 	polygon_2: autoDraw = False
110.5741 	EXP 	Sound sound_1 reached end of file
110.5904 	EXP 	Sound sound_1 started
110.8844 	EXP 	Sound sound_1 stopped
110.9025 	EXP 	text: autoDraw = True
110.9025 	EXP 	textbox: autoDraw = True
111.2546 	DATA 	Keypress: 9
111.6085 	DATA 	Keypress: 0
111.8002 	DATA 	Keypress: 0
113.1748 	DATA 	Mouse: Left button down, pos=(928,207)
113.1772 	EXP 	New trial (rep=1, index=8): <Trial 20 (8 in rep 1) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 20, 'thisTrialN': 8, 'thisRepN': 1}>
113.1903 	EXP 	text: autoDraw = False
113.1903 	EXP 	textbox: autoDraw = False
113.1903 	EXP 	polygon: autoDraw = True
113.3429 	DATA 	Mouse:  Left button up, pos=(928,207)
113.3435 	DATA 	Mouse: Left button down, pos=(928,207)
113.5771 	DATA 	Mouse:  Left button up, pos=(928,207)
114.1914 	INFO 	Keyboard events cleared
114.1904 	EXP 	polygon: autoDraw = False
114.1904 	EXP 	polygon_2: autoDraw = True
115.1295 	DATA 	Keypress: space
115.1402 	EXP 	polygon: autoDraw = False
115.1402 	EXP 	polygon_2: autoDraw = False
115.8239 	EXP 	Sound sound_1 reached end of file
115.8402 	EXP 	Sound sound_1 started
116.1342 	EXP 	Sound sound_1 stopped
116.1543 	EXP 	text: autoDraw = True
116.1543 	EXP 	textbox: autoDraw = True
117.2531 	DATA 	Keypress: 9
117.5510 	DATA 	Keypress: 0
117.7406 	DATA 	Keypress: 0
119.1254 	DATA 	Mouse: Left button down, pos=(928,207)
119.1277 	EXP 	New trial (rep=1, index=9): <Trial 21 (9 in rep 1) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 21, 'thisTrialN': 9, 'thisRepN': 1}>
119.1401 	EXP 	text: autoDraw = False
119.1401 	EXP 	textbox: autoDraw = False
119.1401 	EXP 	polygon: autoDraw = True
119.2941 	DATA 	Mouse:  Left button up, pos=(928,207)
119.3093 	DATA 	Mouse: Left button down, pos=(928,207)
119.5258 	DATA 	Mouse:  Left button up, pos=(928,207)
120.1408 	INFO 	Keyboard events cleared
120.1399 	EXP 	polygon: autoDraw = False
120.1399 	EXP 	polygon_2: autoDraw = True
121.1807 	DATA 	Keypress: space
121.1899 	EXP 	polygon: autoDraw = False
121.1899 	EXP 	polygon_2: autoDraw = False
121.8739 	EXP 	Sound sound_1 reached end of file
121.8902 	EXP 	Sound sound_1 started
122.1843 	EXP 	Sound sound_1 stopped
122.2033 	EXP 	text: autoDraw = True
122.2033 	EXP 	textbox: autoDraw = True
122.8216 	DATA 	Keypress: 1
123.2340 	DATA 	Keypress: 0
123.4073 	DATA 	Keypress: 0
124.5833 	DATA 	Mouse: Left button down, pos=(928,207)
124.5925 	EXP 	New trial (rep=1, index=10): <Trial 22 (10 in rep 1) data={'delay': 0.4, 'freq': 400, 'condition': 'unexp', 'thisN': 22, 'thisTrialN': 10, 'thisRepN': 1}>
124.6064 	EXP 	text: autoDraw = False
124.6064 	EXP 	textbox: autoDraw = False
124.6064 	EXP 	polygon: autoDraw = True
124.7261 	DATA 	Mouse:  Left button up, pos=(928,207)
124.7268 	DATA 	Mouse: Left button down, pos=(928,207)
124.9423 	DATA 	Mouse:  Left button up, pos=(928,207)
125.6074 	INFO 	Keyboard events cleared
125.6065 	EXP 	polygon: autoDraw = False
125.6065 	EXP 	polygon_2: autoDraw = True
126.3780 	DATA 	Keypress: space
126.3898 	EXP 	polygon: autoDraw = False
126.3898 	EXP 	polygon_2: autoDraw = False
126.7736 	EXP 	Sound sound_1 reached end of file
126.7898 	EXP 	Sound sound_1 started
127.0845 	EXP 	Sound sound_1 stopped
127.1030 	EXP 	text: autoDraw = True
127.1030 	EXP 	textbox: autoDraw = True
127.6580 	DATA 	Keypress: 9
127.8746 	DATA 	Keypress: 0
128.0638 	DATA 	Keypress: 0
129.0331 	DATA 	Mouse: Left button down, pos=(928,207)
129.0422 	EXP 	New trial (rep=1, index=11): <Trial 23 (11 in rep 1) data={'delay': 0.1, 'freq': 400, 'condition': 'unexp', 'thisN': 23, 'thisTrialN': 11, 'thisRepN': 1}>
129.0563 	EXP 	text: autoDraw = False
129.0563 	EXP 	textbox: autoDraw = False
129.0563 	EXP 	polygon: autoDraw = True
129.2422 	DATA 	Mouse:  Left button up, pos=(928,207)
130.0569 	INFO 	Keyboard events cleared
130.0562 	EXP 	polygon: autoDraw = False
130.0562 	EXP 	polygon_2: autoDraw = True
130.7453 	DATA 	Keypress: space
130.7561 	EXP 	polygon: autoDraw = False
130.7561 	EXP 	polygon_2: autoDraw = False
130.8399 	EXP 	Sound sound_1 reached end of file
130.8562 	EXP 	Sound sound_1 started
131.1545 	EXP 	Sound sound_1 stopped
131.1731 	EXP 	text: autoDraw = True
131.1731 	EXP 	textbox: autoDraw = True
131.5690 	DATA 	Keypress: 1
132.2071 	DATA 	Keypress: 0
132.3658 	DATA 	Keypress: 0
133.8749 	DATA 	Mouse: Left button down, pos=(928,207)
133.8772 	EXP 	New trial (rep=2, index=0): <Trial 24 (0 in rep 2) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 24, 'thisTrialN': 0, 'thisRepN': 2}>
133.8895 	EXP 	text: autoDraw = False
133.8895 	EXP 	textbox: autoDraw = False
133.8895 	EXP 	polygon: autoDraw = True
134.0915 	DATA 	Mouse:  Left button up, pos=(928,207)
134.8898 	INFO 	Keyboard events cleared
134.8891 	EXP 	polygon: autoDraw = False
134.8891 	EXP 	polygon_2: autoDraw = True
135.4280 	DATA 	Keypress: space
135.4392 	EXP 	polygon: autoDraw = False
135.4392 	EXP 	polygon_2: autoDraw = False
135.8234 	EXP 	Sound sound_1 reached end of file
135.8396 	EXP 	Sound sound_1 started
136.1342 	EXP 	Sound sound_1 stopped
136.1530 	EXP 	text: autoDraw = True
136.1530 	EXP 	textbox: autoDraw = True
137.4358 	DATA 	Keypress: 2
137.6986 	DATA 	Keypress: 0
137.8653 	DATA 	Keypress: 0
138.9568 	DATA 	Mouse: Left button down, pos=(928,207)
138.9591 	EXP 	New trial (rep=2, index=1): <Trial 25 (1 in rep 2) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 25, 'thisTrialN': 1, 'thisRepN': 2}>
138.9726 	EXP 	text: autoDraw = False
138.9726 	EXP 	textbox: autoDraw = False
138.9726 	EXP 	polygon: autoDraw = True
139.1757 	DATA 	Mouse:  Left button up, pos=(928,207)
139.9735 	INFO 	Keyboard events cleared
139.9727 	EXP 	polygon: autoDraw = False
139.9727 	EXP 	polygon_2: autoDraw = True
141.1109 	DATA 	Keypress: space
141.1224 	EXP 	polygon: autoDraw = False
141.1224 	EXP 	polygon_2: autoDraw = False
141.2062 	EXP 	Sound sound_1 reached end of file
141.2224 	EXP 	Sound sound_1 started
141.5242 	EXP 	Sound sound_1 stopped
141.5439 	EXP 	text: autoDraw = True
141.5439 	EXP 	textbox: autoDraw = True
141.6300 	DATA 	Keypress: 4
141.8915 	DATA 	Keypress: 0
142.0831 	DATA 	Keypress: 0
143.3197 	DATA 	Mouse: Left button down, pos=(928,207)
143.3247 	EXP 	New trial (rep=2, index=2): <Trial 26 (2 in rep 2) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 26, 'thisTrialN': 2, 'thisRepN': 2}>
143.3388 	EXP 	text: autoDraw = False
143.3388 	EXP 	textbox: autoDraw = False
143.3388 	EXP 	polygon: autoDraw = True
143.5250 	DATA 	Mouse:  Left button up, pos=(928,207)
144.1084 	DATA 	Keypress: space
144.3400 	INFO 	Keyboard events cleared
144.3390 	EXP 	polygon: autoDraw = False
144.3390 	EXP 	polygon_2: autoDraw = True
145.7618 	DATA 	Keypress: space
145.7724 	EXP 	polygon: autoDraw = False
145.7724 	EXP 	polygon_2: autoDraw = False
146.2749 	DATA 	Keypress: 1
146.4561 	EXP 	Sound sound_1 reached end of file
146.4724 	EXP 	Sound sound_1 started
146.7644 	EXP 	Sound sound_1 stopped
146.7830 	EXP 	text: autoDraw = True
146.7830 	EXP 	textbox: autoDraw = True
148.2353 	DATA 	Keypress: 4
148.5745 	DATA 	Keypress: 0
148.7231 	DATA 	Keypress: 0
149.7231 	DATA 	Mouse: Left button down, pos=(928,207)
149.7251 	EXP 	New trial (rep=2, index=3): <Trial 27 (3 in rep 2) data={'delay': 0.4, 'freq': 400, 'condition': 'unexp', 'thisN': 27, 'thisTrialN': 3, 'thisRepN': 2}>
149.7387 	EXP 	text: autoDraw = False
149.7387 	EXP 	textbox: autoDraw = False
149.7387 	EXP 	polygon: autoDraw = True
149.9413 	DATA 	Mouse:  Left button up, pos=(928,207)
150.7397 	INFO 	Keyboard events cleared
150.7388 	EXP 	polygon: autoDraw = False
150.7388 	EXP 	polygon_2: autoDraw = True
151.6618 	DATA 	Keypress: space
151.6720 	EXP 	polygon: autoDraw = False
151.6720 	EXP 	polygon_2: autoDraw = False
152.0556 	EXP 	Sound sound_1 reached end of file
152.0718 	EXP 	Sound sound_1 started
152.3057 	EXP 	Sound sound_1 reached end of file
152.3222 	EXP 	Sound sound_1 reached end of file
152.3401 	EXP 	text: autoDraw = True
152.3401 	EXP 	textbox: autoDraw = True
152.7014 	DATA 	Keypress: 3
152.9573 	DATA 	Keypress: 0
153.1490 	DATA 	Keypress: 0
154.1333 	DATA 	Mouse: Left button down, pos=(928,207)
154.1408 	EXP 	New trial (rep=2, index=4): <Trial 28 (4 in rep 2) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 28, 'thisTrialN': 4, 'thisRepN': 2}>
154.1554 	EXP 	text: autoDraw = False
154.1554 	EXP 	textbox: autoDraw = False
154.1554 	EXP 	polygon: autoDraw = True
154.3410 	DATA 	Mouse:  Left button up, pos=(928,207)
155.1560 	INFO 	Keyboard events cleared
155.1551 	EXP 	polygon: autoDraw = False
155.1551 	EXP 	polygon_2: autoDraw = True
156.1758 	DATA 	Mouse: Left button down, pos=(928,207)
156.3924 	DATA 	Mouse:  Left button up, pos=(928,207)
156.6601 	DATA 	Keypress: space
156.6720 	EXP 	polygon: autoDraw = False
156.6720 	EXP 	polygon_2: autoDraw = False
157.3556 	EXP 	Sound sound_1 reached end of file
157.3719 	EXP 	Sound sound_1 started
157.6246 	DATA 	Keypress: 4
157.6642 	EXP 	Sound sound_1 stopped
157.6816 	EXP 	text: autoDraw = True
157.6816 	EXP 	textbox: autoDraw = True
158.0002 	DATA 	Keypress: 0
158.1490 	DATA 	Keypress: 0
159.4162 	DATA 	Keypress: backspace
159.6314 	DATA 	Keypress: backspace
160.4061 	DATA 	Keypress: 4
160.7224 	DATA 	Keypress: 0
160.8895 	DATA 	Keypress: 0
162.5897 	DATA 	Mouse: Left button down, pos=(928,207)
162.5924 	EXP 	New trial (rep=2, index=5): <Trial 29 (5 in rep 2) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 29, 'thisTrialN': 5, 'thisRepN': 2}>
162.6049 	EXP 	text: autoDraw = False
162.6049 	EXP 	textbox: autoDraw = False
162.6049 	EXP 	polygon: autoDraw = True
162.7237 	DATA 	Mouse:  Left button up, pos=(928,207)
162.7247 	DATA 	Mouse: Left button down, pos=(928,207)
162.9414 	DATA 	Mouse:  Left button up, pos=(928,207)
163.6059 	INFO 	Keyboard events cleared
163.6049 	EXP 	polygon: autoDraw = False
163.6049 	EXP 	polygon_2: autoDraw = True
165.9596 	DATA 	Keypress: space
165.9714 	EXP 	polygon: autoDraw = False
165.9714 	EXP 	polygon_2: autoDraw = False
166.6551 	EXP 	Sound sound_1 reached end of file
166.6714 	EXP 	Sound sound_1 started
166.7070 	DATA 	Keypress: 2
166.9640 	EXP 	Sound sound_1 stopped
166.9838 	EXP 	text: autoDraw = True
166.9838 	EXP 	textbox: autoDraw = True
167.4384 	DATA 	Keypress: 2
167.6476 	DATA 	Keypress: 0
167.8395 	DATA 	Keypress: 0
168.7476 	DATA 	Mouse: Left button down, pos=(928,207)
168.7574 	EXP 	New trial (rep=2, index=6): <Trial 30 (6 in rep 2) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 30, 'thisTrialN': 6, 'thisRepN': 2}>
168.7712 	EXP 	text: autoDraw = False
168.7712 	EXP 	textbox: autoDraw = False
168.7712 	EXP 	polygon: autoDraw = True
168.9578 	DATA 	Mouse:  Left button up, pos=(928,207)
169.7723 	INFO 	Keyboard events cleared
169.7713 	EXP 	polygon: autoDraw = False
169.7713 	EXP 	polygon_2: autoDraw = True
169.9096 	DATA 	Keypress: space
169.9212 	EXP 	polygon: autoDraw = False
169.9212 	EXP 	polygon_2: autoDraw = False
170.0050 	EXP 	Sound sound_1 reached end of file
170.0212 	EXP 	Sound sound_1 started
170.3182 	EXP 	Sound sound_1 stopped
170.3307 	EXP 	text: autoDraw = True
170.3307 	EXP 	textbox: autoDraw = True
171.4680 	DATA 	Keypress: 4
171.9897 	DATA 	Keypress: 0
172.5058 	DATA 	Keypress: 0
173.5562 	DATA 	Mouse: Left button down, pos=(928,207)
173.5583 	EXP 	New trial (rep=2, index=7): <Trial 31 (7 in rep 2) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 31, 'thisTrialN': 7, 'thisRepN': 2}>
173.5710 	EXP 	text: autoDraw = False
173.5710 	EXP 	textbox: autoDraw = False
173.5710 	EXP 	polygon: autoDraw = True
173.7732 	DATA 	Mouse:  Left button up, pos=(928,207)
174.5718 	INFO 	Keyboard events cleared
174.5712 	EXP 	polygon: autoDraw = False
174.5712 	EXP 	polygon_2: autoDraw = True
175.4429 	DATA 	Keypress: space
175.4544 	EXP 	polygon: autoDraw = False
175.4544 	EXP 	polygon_2: autoDraw = False
175.8380 	EXP 	Sound sound_1 reached end of file
175.8543 	EXP 	Sound sound_1 started
176.1541 	EXP 	Sound sound_1 stopped
176.1724 	EXP 	text: autoDraw = True
176.1724 	EXP 	textbox: autoDraw = True
176.9847 	DATA 	Keypress: 6
177.4215 	DATA 	Keypress: 0
177.5825 	DATA 	Keypress: 0
179.0219 	DATA 	Mouse: Left button down, pos=(928,207)
179.0241 	EXP 	New trial (rep=2, index=8): <Trial 32 (8 in rep 2) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 32, 'thisTrialN': 8, 'thisRepN': 2}>
179.0374 	EXP 	text: autoDraw = False
179.0374 	EXP 	textbox: autoDraw = False
179.0374 	EXP 	polygon: autoDraw = True
179.2403 	DATA 	Mouse:  Left button up, pos=(928,207)
180.0382 	INFO 	Keyboard events cleared
180.0376 	EXP 	polygon: autoDraw = False
180.0376 	EXP 	polygon_2: autoDraw = True
207.2083 	DATA 	Keypress: space
207.2197 	EXP 	polygon: autoDraw = False
207.2197 	EXP 	polygon_2: autoDraw = False
207.3035 	EXP 	Sound sound_1 reached end of file
207.3198 	EXP 	Sound sound_1 started
207.6142 	EXP 	Sound sound_1 stopped
207.6324 	EXP 	text: autoDraw = True
207.6324 	EXP 	textbox: autoDraw = True
207.9821 	DATA 	Keypress: 3
208.3215 	DATA 	Keypress: 0
208.4869 	DATA 	Keypress: 0
209.6285 	DATA 	Mouse: Left button down, pos=(928,207)
209.6390 	EXP 	New trial (rep=2, index=9): <Trial 33 (9 in rep 2) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 33, 'thisTrialN': 9, 'thisRepN': 2}>
209.6530 	EXP 	text: autoDraw = False
209.6530 	EXP 	textbox: autoDraw = False
209.6530 	EXP 	polygon: autoDraw = True
209.8388 	DATA 	Mouse:  Left button up, pos=(928,207)
210.6539 	INFO 	Keyboard events cleared
210.6531 	EXP 	polygon: autoDraw = False
210.6531 	EXP 	polygon_2: autoDraw = True
216.1235 	DATA 	Mouse: Left button down, pos=(928,207)
216.3421 	DATA 	Keypress: space
216.3436 	DATA 	Mouse:  Left button up, pos=(928,207)
216.3525 	EXP 	polygon: autoDraw = False
216.3525 	EXP 	polygon_2: autoDraw = False
216.7362 	EXP 	Sound sound_1 reached end of file
216.7525 	EXP 	Sound sound_1 started
217.0546 	EXP 	Sound sound_1 stopped
217.0750 	EXP 	text: autoDraw = True
217.0750 	EXP 	textbox: autoDraw = True
217.1214 	DATA 	Keypress: 2
217.4469 	DATA 	Keypress: 0
217.5957 	DATA 	Keypress: 0
218.7201 	DATA 	Mouse: Left button down, pos=(928,207)
218.7224 	EXP 	New trial (rep=2, index=10): <Trial 34 (10 in rep 2) data={'delay': 0.7, 'freq': 400, 'condition': 'unexp', 'thisN': 34, 'thisTrialN': 10, 'thisRepN': 2}>
218.7358 	EXP 	text: autoDraw = False
218.7358 	EXP 	textbox: autoDraw = False
218.7358 	EXP 	polygon: autoDraw = True
218.9382 	DATA 	Mouse:  Left button up, pos=(928,207)
219.7368 	INFO 	Keyboard events cleared
219.7359 	EXP 	polygon: autoDraw = False
219.7359 	EXP 	polygon_2: autoDraw = True
220.3211 	DATA 	Keypress: space
220.3352 	EXP 	polygon: autoDraw = False
220.3352 	EXP 	polygon_2: autoDraw = False
221.0030 	EXP 	Sound sound_1 reached end of file
221.0192 	EXP 	Sound sound_1 started
221.0379 	DATA 	Keypress: 4
221.3145 	EXP 	Sound sound_1 stopped
221.3343 	EXP 	text: autoDraw = True
221.3343 	EXP 	textbox: autoDraw = True
221.7324 	DATA 	Keypress: 4
221.9286 	DATA 	Keypress: 0
222.0964 	DATA 	Keypress: 0
224.6301 	DATA 	Mouse: Left button down, pos=(928,207)
224.6386 	EXP 	New trial (rep=2, index=11): <Trial 35 (11 in rep 2) data={'delay': 0.1, 'freq': 400, 'condition': 'unexp', 'thisN': 35, 'thisTrialN': 11, 'thisRepN': 2}>
224.6522 	EXP 	text: autoDraw = False
224.6522 	EXP 	textbox: autoDraw = False
224.6522 	EXP 	polygon: autoDraw = True
224.8382 	DATA 	Mouse:  Left button up, pos=(928,207)
225.6530 	INFO 	Keyboard events cleared
225.6523 	EXP 	polygon: autoDraw = False
225.6523 	EXP 	polygon_2: autoDraw = True
228.0556 	DATA 	Keypress: space
228.0852 	EXP 	polygon: autoDraw = False
228.0852 	EXP 	polygon_2: autoDraw = False
228.1688 	EXP 	Sound sound_1 reached end of file
228.1851 	EXP 	Sound sound_1 started
228.4722 	EXP 	Sound sound_1 stopped
228.4906 	EXP 	text: autoDraw = True
228.4906 	EXP 	textbox: autoDraw = True
228.8704 	DATA 	Keypress: 3
229.2458 	DATA 	Keypress: 0
229.4129 	DATA 	Keypress: 0
230.7622 	DATA 	Mouse: Left button down, pos=(928,207)
230.7713 	EXP 	New trial (rep=3, index=0): <Trial 36 (0 in rep 3) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 36, 'thisTrialN': 0, 'thisRepN': 3}>
230.7854 	EXP 	text: autoDraw = False
230.7854 	EXP 	textbox: autoDraw = False
230.7854 	EXP 	polygon: autoDraw = True
230.9548 	DATA 	Mouse:  Left button up, pos=(928,207)
231.7862 	INFO 	Keyboard events cleared
231.7853 	EXP 	polygon: autoDraw = False
231.7853 	EXP 	polygon_2: autoDraw = True
233.1585 	DATA 	Keypress: space
233.1686 	EXP 	polygon: autoDraw = False
233.1686 	EXP 	polygon_2: autoDraw = False
233.2523 	EXP 	Sound sound_1 reached end of file
233.2686 	EXP 	Sound sound_1 started
233.5641 	EXP 	Sound sound_1 stopped
233.5831 	EXP 	text: autoDraw = True
233.5831 	EXP 	textbox: autoDraw = True
233.8477 	DATA 	Keypress: 4
234.1372 	DATA 	Keypress: 0
234.3132 	DATA 	Keypress: 0
235.5453 	DATA 	Mouse: Left button down, pos=(928,207)
235.5539 	EXP 	New trial (rep=3, index=1): <Trial 37 (1 in rep 3) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 37, 'thisTrialN': 1, 'thisRepN': 3}>
235.5684 	EXP 	text: autoDraw = False
235.5684 	EXP 	textbox: autoDraw = False
235.5684 	EXP 	polygon: autoDraw = True
235.7055 	DATA 	Mouse:  Left button up, pos=(928,207)
235.7059 	DATA 	Mouse: Left button down, pos=(928,207)
235.9376 	DATA 	Mouse:  Left button up, pos=(928,207)
236.5693 	INFO 	Keyboard events cleared
236.5685 	EXP 	polygon: autoDraw = False
236.5685 	EXP 	polygon_2: autoDraw = True
237.2068 	DATA 	Keypress: space
237.2183 	EXP 	polygon: autoDraw = False
237.2183 	EXP 	polygon_2: autoDraw = False
237.6022 	EXP 	Sound sound_1 reached end of file
237.6184 	EXP 	Sound sound_1 started
237.9141 	EXP 	Sound sound_1 stopped
237.9177 	DATA 	Keypress: 3
237.9319 	EXP 	text: autoDraw = True
237.9319 	EXP 	textbox: autoDraw = True
238.5027 	DATA 	Keypress: 0
238.6787 	DATA 	Keypress: 0
239.9937 	DATA 	Mouse: Left button down, pos=(928,207)
240.0042 	EXP 	New trial (rep=3, index=2): <Trial 38 (2 in rep 3) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 38, 'thisTrialN': 2, 'thisRepN': 3}>
240.0177 	EXP 	text: autoDraw = False
240.0177 	EXP 	textbox: autoDraw = False
240.0177 	EXP 	polygon: autoDraw = True
240.2039 	DATA 	Mouse:  Left button up, pos=(928,207)
241.0189 	INFO 	Keyboard events cleared
241.0182 	EXP 	polygon: autoDraw = False
241.0182 	EXP 	polygon_2: autoDraw = True
251.5546 	DATA 	Keypress: 1
251.9206 	DATA 	Keypress: 0
252.0724 	DATA 	Keypress: 0
252.5581 	DATA 	Keypress: space
252.5677 	EXP 	polygon: autoDraw = False
252.5677 	EXP 	polygon_2: autoDraw = False
252.8031 	DATA 	Keypress: 1
253.2513 	EXP 	Sound sound_1 reached end of file
253.2676 	EXP 	Sound sound_1 started
253.5648 	EXP 	Sound sound_1 stopped
253.5842 	EXP 	text: autoDraw = True
253.5842 	EXP 	textbox: autoDraw = True
253.9356 	DATA 	Keypress: 1
254.1956 	DATA 	Keypress: 0
254.3616 	DATA 	Keypress: 0
255.7355 	DATA 	Mouse: Left button down, pos=(928,207)
255.7378 	EXP 	New trial (rep=3, index=3): <Trial 39 (3 in rep 3) data={'delay': 0.4, 'freq': 400, 'condition': 'unexp', 'thisN': 39, 'thisTrialN': 3, 'thisRepN': 3}>
255.7510 	EXP 	text: autoDraw = False
255.7510 	EXP 	textbox: autoDraw = False
255.7510 	EXP 	polygon: autoDraw = True
255.9539 	DATA 	Mouse:  Left button up, pos=(928,207)
256.7519 	INFO 	Keyboard events cleared
256.7510 	EXP 	polygon: autoDraw = False
256.7510 	EXP 	polygon_2: autoDraw = True
259.0061 	DATA 	Keypress: space
259.0175 	EXP 	polygon: autoDraw = False
259.0175 	EXP 	polygon_2: autoDraw = False
259.4012 	EXP 	Sound sound_1 reached end of file
259.4174 	EXP 	Sound sound_1 started
259.7142 	EXP 	Sound sound_1 stopped
259.7326 	EXP 	text: autoDraw = True
259.7326 	EXP 	textbox: autoDraw = True
260.0663 	DATA 	Keypress: 1
260.4186 	DATA 	Keypress: 0
260.5849 	DATA 	Keypress: 0
261.8536 	DATA 	Mouse: Left button down, pos=(928,207)
262.0788 	DATA 	Mouse:  Left button up, pos=(928,207)
263.0193 	DATA 	Mouse: Left button down, pos=(928,207)
263.2518 	DATA 	Mouse:  Left button up, pos=(928,207)
264.2114 	DATA 	Mouse: Left button down, pos=(928,207)
264.2198 	EXP 	New trial (rep=3, index=4): <Trial 40 (4 in rep 3) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 40, 'thisTrialN': 4, 'thisRepN': 3}>
264.2341 	EXP 	text: autoDraw = False
264.2341 	EXP 	textbox: autoDraw = False
264.2341 	EXP 	polygon: autoDraw = True
264.3697 	DATA 	Mouse:  Left button up, pos=(928,207)
264.3701 	DATA 	Mouse: Left button down, pos=(928,207)
264.5864 	DATA 	Mouse:  Left button up, pos=(928,207)
265.2348 	INFO 	Keyboard events cleared
265.2340 	EXP 	polygon: autoDraw = False
265.2340 	EXP 	polygon_2: autoDraw = True
268.9890 	DATA 	Keypress: space
